Id_Jugador;Nombre_Completo;Porcentaje_Fildeo_Regular;Porcentaje_Fildeo_Postemporada;Porcentaje_Fildeo_Postemporada_Predicho;Error_Prediccion
358399;Billy Rogell;0,9553;0,9464;0,9527516536380036;-0,006351653638003607
358408;Jake Rogers;0,9937;1,0;0,9911516536380036;0,008848346361996384
358412;Kenny Rogers;0,9579;1,0;0,9553516536380036;0,04464834636199644
358418;Steve Rogers;0,9575;1,0;0,9549516536380036;0,045048346361996394
358420;Tom Rogers;0,9432;1,0;0,9406516536380036;0,059348346361996374
358422;Tyler Rogers;0,9758;1,0;0,9732516536380036;0,02674834636199641
358428;George Rohe;0,9175;0,875;0,9149516536380036;-0,03995165363800357
358436;Cookie Rojas;0,9823;1,0;0,9797516536380035;0,02024834636199646
358443;Miguel Rojas;0,9832;1,0;0,9806516536380036;0,01934834636199645
358448;Scott Rolen;0,9676;0,9278;0,9650516536380036;-0,037251653638003646
358449;Red Rolfe;0,955;0,9444;0,9524516536380035;-0,00805165363800353
358456;Jimmy Rollins;0,9834;0,975;0,9808516536380036;-0,005851653638003662
358474;Bob Romby;0,8529;1,0;0,8503516536380036;0,14964834636199642
358478;Ed Romero;0,9669;1,0;0,9643516536380036;0,03564834636199643
358481;J. C. Romero;0,9468;0,9;0,9442516536380036;-0,04425165363800354
358491;Andrew Romine;0,979;0,9231;0,9764516536380036;-0,05335165363800354
358492;Austin Romine;0,9961;0,9;0,9935516536380036;-0,09355165363800355
358496;Enrique Romo;0,9773;1,0;0,9747516536380035;0,025248346361996465
358498;Sergio Romo;0,9647;1,0;0,9621516536380036;0,03784834636199641
358512;Jim Rooker;0,9476;0,8571;0,9450516536380036;-0,08795165363800361
358519;Charlie Root;0,9757;1,0;0,9731516536380036;0,0268483463619964
358524;Ben Rortvedt;0,9908;0,9744;0,9882516536380036;-0,013851653638003558
358529;Adam Rosales;0,9782;1,0;0,9756516536380035;0,024348346361996454
358532;Amed Rosario;0,9718;0,9678;0,9692516536380036;-0,0014516536380035916
358547;John Roseboro;0,9894;1,0;0,9868516536380035;0,013148346361996466
358559;Al Rosen;0,9651;1,0;0,9625516536380035;0,037448346361996454
358569;Trevor Rosenthal;0,9286;1,0;0,9260516536380036;0,07394834636199643
358571;Pete Rose;0,9867;0,9959;0,9841516536380036;0,011748346361996398
358584;David Ross;0,9903;0,9876;0,9877516536380035;-0,00015165363800351273
358593;Joe Ross;0,97;1,0;0,9674516536380036;0,03254834636199644
358596;Claude Rossman;0,9818;0,972;0,9792516536380036;-0,007251653638003619
358601;William Ross;0,9679;1,0;0,9653516536380036;0,03464834636199643
358635;Schoolboy Rowe;0,9737;0,9167;0,9711516536380036;-0,05445165363800364
358663;Ryan Rua;0,9957;1,0;0,9931516536380036;0,0068483463619963825
358674;Joe Rudi;0,9906;1,0;0,9880516536380036;0,011948346361996376
358675;Dick Rudolph;0,9697;1,0;0,9671516536380036;0,032848346361996406
358681;Muddy Ruel;0,9824;1,0;0,9798516536380036;0,02014834636199636
358682;Kirk Rueter;0,988;1,0;0,9854516536380036;0,014548346361996423
358683;Dutch Ruether;0,9727;1,0;0,9701516536380036;0,029848346361996403
358684;Darin Ruf;0,9944;1,0;0,9918516536380035;0,008148346361996461
358690;Leon Ruffin;0,9816;0,9818;0,9790516536380036;0,00274834636199639
358691;Red Ruffing;0,9686;1,0;0,9660516536380036;0,033948346361996395
358693;Vern Ruhle;0,9564;1,0;0,9538516536380036;0,046148346361996384
358695;Carlos Ruiz;0,9936;0,9907;0,9910516536380036;-0,0003516536380036017
358699;Jose Ruiz;0,9355;1,0;0,9329516536380036;0,06704834636199641
358720;Bob Rush;0,9553;1,0;0,9527516536380036;0,047248346361996374
358724;Chris Rusin;0,9824;1,0;0,9798516536380036;0,02014834636199636
358728;Addison Russell;0,973;0,9914;0,9704516536380036;0,020948346361996384
358729;Allen Russell;0,9251;1,0;0,9225516536380036;0,07744834636199638
358730;Bill Russell;0,9613;0,9595;0,9587516536380036;0,0007483463619963882
358732;Branch Russell;0,9395;0,5;0,9369516536380036;-0,4369516536380036
358734;Frank Russell;0,9376;1,0;0,9350516536380036;0,06494834636199642
358736;Jack Russell;0,9636;1,0;0,9610516536380036;0,0389483463619964
358742;John Henry Russell;0,9502;0,921;0,9476516536380036;-0,026651653638003592
358750;Marius Russo;0,9646;1,0;0,9620516536380036;0,0379483463619964
358751;Pythias Russ;0,9565;0,9375;0,9539516536380036;-0,016451653638003605
358754;Babe Ruth;0,9677;1,0;0,9651516536380036;0,03484834636199641
358758;Dick Ruthven;0,916;1,0;0,9134516536380036;0,08654834636199638
358762;Adley Rutschman;0,9937;1,0;0,9911516536380036;0,008848346361996384
358766;Blondy Ryan;0,9369;0,9655;0,9343516536380035;0,031148346361996482
358767;Brendan Ryan;0,9763;1,0;0,9737516536380035;0,026248346361996466
358784;Mike Ryan;0,9911;1,0;0,9885516536380036;0,011448346361996431
358786;Nolan Ryan;0,895;1,0;0,8924516536380036;0,1075483463619964
358787;Red Ryan;0,9167;1,0;0,9141516536380035;0,08584834636199645
358789;Rosy Ryan;0,9685;1,0;0,9659516536380036;0,034048346361996384
358792;Mike Ryba;0,9722;0,0;0,9696516536380035;-0,9696516536380035
358796;Hyun Jin Ryu;0,9878;1,0;0,9852516536380036;0,0147483463619964
358798;Marc Rzepczynski;0,8889;1,0;0,8863516536380036;0,11364834636199639
358799;Andrew Saalfrank;0,8;1,0;0,7974516536380036;0,20254834636199637
358801;CC Sabathia;0,9358;1,0;0,9332516536380036;0,06674834636199645
358803;Bret Saberhagen;0,9626;0,8;0,9600516536380036;-0,16005165363800355
358805;Chris Sabo;0,9624;1,0;0,9598516536380036;0,04014834636199638
358807;Erik Sabrowski;1,0;1,0;0,9974516536380036;0,002548346361996412
358811;Ray Sadecki;0,8779;1,0;0,8753516536380036;0,1246483463619964
358817;Donnie Sadler;0,9672;1,0;0,9646516536380035;0,03534834636199646
358827;Olmedo Saenz;0,9836;1,0;0,9810516536380036;0,018948346361996382
358835;Johnny Sain;0,9632;1,0;0,9606516536380035;0,03934834636199647
358837;Takashi Saito;0,9792;1,0;0,9766516536380035;0,023348346361996453
358838;Lenn Sakata;0,9766;1,0;0,9740516536380036;0,02594834636199639
358840;Fernando Salas;0,9882;0,5;0,9856516536380036;-0,48565165363800356
358848;Danny Salazar;0,9275;0,0;0,9249516536380036;-0,9249516536380036
358852;Luis Salazar;0,9557;0,9286;0,9531516536380036;-0,0245516536380036
358855;Chris Sale;0,9793;1,0;0,9767516536380035;0,023248346361996464
358860;Bill Salkeld;0,9787;1,0;0,9761516536380036;0,023848346361996398
358862;Slim Sallee;0,9726;1,0;0,9700516536380036;0,029948346361996392
358865;Harry Salmon;0,9335;1,0;0,9309516536380036;0,06904834636199642
358869;Jarrod Saltalamacchia;0,9873;0,9855;0,9847516536380035;0,0007483463619964992
358877;Joe Sambito;0,9392;1,0;0,9366516536380036;0,06334834636199638
358890;Tommy Sampson;0,9273;0,9014;0,9247516536380036;-0,023351653638003622
358899;Aaron Sanchez;0,9554;1,0;0,9528516536380036;0,047148346361996385
358905;Anibal Sanchez;0,9278;0,8571;0,9252516536380035;-0,06815165363800357
358911;Cristopher Sanchez;0,9091;1,0;0,9065516536380036;0,09344834636199639
358915;Freddy Sanchez;0,9875;1,0;0,9849516536380036;0,015048346361996368
358916;Gaby Sanchez;0,9947;1,0;0,9921516536380036;0,007848346361996383
358917;Gary Sanchez;0,9893;1,0;0,9867516536380035;0,013248346361996455
358919;Hector Sanchez;0,9876;1,0;0,9850516536380036;0,014948346361996379
358924;Jonathan Sanchez;0,9266;1,0;0,9240516536380036;0,07594834636199643
358930;Rey Sanchez;0,9831;0,9559;0,9805516536380036;-0,02465165363800359
358936;Ryne Sandberg;0,9888;0,9804;0,9862516536380036;-0,005851653638003551
358948;Ray Sanders;0,9912;1,0;0,9886516536380036;0,011348346361996442
358953;Scott Sanderson;0,9586;1,0;0,9560516536380036;0,043948346361996404
358954;Scott Sanders;0,938;1,0;0,9354516536380035;0,06454834636199647
358961;Pablo Sandoval;0,9674;0,9351;0,9648516536380036;-0,029751653638003583
358972;Jack Sanford;0,9587;1,0;0,9561516536380036;0,043848346361996415
358974;Manny Sanguillen;0,9857;0,9685;0,9831516536380036;-0,014651653638003581
358980;Miguel Sano;0,9694;1,0;0,9668516536380036;0,03314834636199637
358984;Anastasio Santaella;0,9649;1,0;0,9623516536380036;0,03764834636199643
358985;Carlos Santana;0,9932;0,9885;0,9906516536380036;-0,0021516536380035145
358990;Ervin Santana;0,9606;1,0;0,9580516536380036;0,0419483463619964
358992;F. P. Santangelo;0,9853;0,875;0,9827516536380035;-0,10775165363800354
358993;Johan Santana;0,9456;0,8;0,9430516536380036;-0,14305165363800354
358997;Rafael Santana;0,968;0,9831;0,9654516536380036;0,017648346361996414
358998;Benito Santiago;0,9874;0,9879;0,9848516536380036;0,003048346361996357
359004;Ramon Santiago;0,979;0,983;0,9764516536380036;0,0065483463619964155
359012;Louis Santop;0,948;0,9048;0,9454516536380035;-0,04065165363800349
359031;Roki Sasaki;1,0;1,0;0,9974516536380036;0,002548346361996412
359032;Mackey Sasser;0,9828;1,0;0,9802516536380036;0,019748346361996405
359051;Joe Saunders;0,9829;1,0;0,9803516536380036;0,019648346361996416
359054;Tony Saunders;0,9286;0,6667;0,9260516536380036;-0,2593516536380036
359079;Steve Sax;0,978;1,0;0,9754516536380036;0,02454834636199643
359083;Alfred Saylor;0,9695;1,0;0,9669516536380036;0,033048346361996384
359101;Patricio Scantlebury;0,9462;1,0;0,9436516536380036;0,05634834636199637
359102;Ray Scarborough;0,9356;1,0;0,9330516536380036;0,06694834636199642
359114;Germany Schaefer;0,9516;0,9808;0,9490516536380036;0,031748346361996416
359126;Art Schallock;0,9211;1,0;0,9185516536380036;0,08144834636199638
359129;Ray Schalk;0,9809;0,9647;0,9783516536380036;-0,01365165363800358
359134;Wally Schang;0,9637;0,9804;0,9611516536380036;0,01924834636199646
359140;Dan Schatzeder;0,8856;1,0;0,8830516536380036;0,11694834636199636
359167;Bill Scherrer;0,942;1,0;0,9394516536380035;0,060548346361996463
359171;Max Scherzer;0,9547;1,0;0,9521516536380036;0,04784834636199642
359178;Curt Schilling;0,9562;0,9333;0,9536516536380036;-0,02035165363800362
359182;Calvin Schiraldi;0,9121;1,0;0,9095516536380036;0,09044834636199639
359186;Daniel Schlereth;0,9167;1,0;0,9141516536380035;0,08584834636199645
359190;Cam Schlittler;1,0;1,0;0,9974516536380036;0,002548346361996412
359201;Boss Schmidt;0,9547;0,9505;0,9521516536380036;-0,0016516536380035696
359203;Charles Schmidt;0,9879;1,0;0,9853516536380036;0,014648346361996412
359205;Clarke Schmidt;0,9861;1,0;0,9835516536380036;0,016448346361996435
359212;Jason Schmidt;0,9585;1,0;0,9559516536380036;0,04404834636199639
359216;Mike Schmidt;0,9608;0,9493;0,9582516536380036;-0,008951653638003543
359235;Red Schoendienst;0,9821;0,9785;0,9795516536380036;-0,0010516536380035246
359237;Dick Schofield;0,9629;1,0;0,9603516536380036;0,039648346361996434
359238;Dick Schofield;0,9763;0,9474;0,9737516536380035;-0,026351653638003514
359242;Jonathan Schoop;0,9833;0,9808;0,9807516536380035;4,834636199646525e-05
359246;Pete Schourek;0,965;1,0;0,9624516536380036;0,03754834636199644
359251;Ossee Schrecongost;0,97;1,0;0,9674516536380036;0,03254834636199644
359295;Hal Schumacher;0,9709;1,0;0,9683516536380036;0,03164834636199643
359296;Skip Schumaker;0,9792;1,0;0,9766516536380035;0,023348346361996453
359298;Ferdie Schupp;0,944;1,0;0,9414516536380035;0,05854834636199646
359302;Bill Schuster;0,9572;1,0;0,9546516536380036;0,04534834636199636
359310;Kyle Schwarber;0,9804;0,9688;0,9778516536380036;-0,009051653638003643
359323;Mike Scioscia;0,9876;0,988;0,9850516536380036;0,002948346361996368
359343;Everett Scott;0,9649;0,98;0,9623516536380036;0,017648346361996414
359346;George Scott;0,9884;1,0;0,9858516536380035;0,014148346361996467
359347;Jack Scott;0,9565;0,6667;0,9539516536380036;-0,28725165363800365
359351;Joe Scott;0,9866;1,0;0,9840516536380036;0,01594834636199638
359354;Joe Scott;0,9574;0,9836;0,9548516536380036;0,028748346361996413
359361;Mike Scott;0,9519;0,8571;0,9493516536380036;-0,09225165363800358
359363;Rodney Scott;0,9701;0,963;0,9675516536380036;-0,004551653638003583
359365;Tanner Scott;0,8372;1,0;0,8346516536380036;0,16534834636199636
359380;Marco Scutaro;0,9781;1,0;0,9755516536380036;0,024448346361996443
359383;Corey Seager;0,9741;0,984;0,9715516536380036;0,012448346361996432
359388;Rudy Seanez;0,9556;1,0;0,9530516536380036;0,04694834636199641
359396;Tom Seaver;0,9604;1,0;0,9578516536380036;0,04214834636199638
359398;Dick Seay;0,9527;0,9792;0,9501516536380036;0,02904834636199638
359425;Jean Segura;0,9733;0,9833;0,9707516536380036;0,01254834636199631
359432;Kevin Seitzer;0,9682;0,9667;0,9656516536380035;0,0010483463619964661
359438;Aaron Sele;0,9437;1,0;0,9411516536380036;0,05884834636199643
359456;Marcus Semien;0,9769;0,9794;0,9743516536380036;0,00504834636199647
359457;Andy Seminick;0,9764;0,9412;0,9738516536380036;-0,0326516536380036
359461;Kodai Senga;0,9474;1,0;0,9448516536380036;0,05514834636199639
359466;Antonio Senzatela;0,977;1,0;0,9744516536380036;0,025548346361996432
359480;Bonnie Serrell;0,9283;0,875;0,9257516536380036;-0,0507516536380036
359482;Scott Servais;0,9908;1,0;0,9882516536380036;0,011748346361996398
359491;Hank Severeid;0,9777;0,9808;0,9751516536380036;0,005648346361996404
359492;Luis Severino;0,9324;0,9;0,9298516536380036;-0,029851653638003572
359493;Pedro Severino;0,993;1,0;0,9904516536380036;0,009548346361996418
359499;Joe Sewell;0,9542;0,8772;0,9516516536380036;-0,07445165363800366
359500;Luke Sewell;0,9777;1,0;0,9751516536380036;0,0248483463619964
359504;Richie Sexson;0,9944;1,0;0,9918516536380035;0,008148346361996461
359522;Tillie Shafer;0,9046;1,0;0,9020516536380035;0,09794834636199645
359545;Mike Shannon;0,9541;0,9167;0,9515516536380035;-0,03485165363800358
359552;Bobby Shantz;0,9757;1,0;0,9731516536380036;0,0268483463619964
359559;Mike Sharperson;0,9641;1,0;0,9615516536380035;0,038448346361996455
359574;Bob Shaw;0,9451;1,0;0,9425516536380036;0,05744834636199636
359575;Bryan Shaw;0,9241;0,75;0,9215516536380036;-0,17155165363800362
359583;Bob Shawkey;0,9536;1,0;0,9510516536380036;0,04894834636199641
359584;Matt Shaw;0,9768;1,0;0,9742516536380036;0,02574834636199641
359587;Ted Shaw;0,9369;1,0;0,9343516536380035;0,06564834636199646
359588;Travis Shaw;0,9778;1,0;0,9752516536380036;0,02474834636199641
359591;Danny Sheaffer;0,9891;1,0;0,9865516536380036;0,013448346361996433
359599;Dave Shean;0,9591;1,0;0,9565516536380035;0,04344834636199646
359605;Spec Shea;0,9667;1,0;0,9641516536380036;0,03584834636199641
359609;Emmet Sheehan;0,9;0,6667;0,8974516536380036;-0,23075165363800365
359610;Jack Sheehan;0,88;0,8;0,8774516536380036;-0,07745165363800355
359617;Andy Sheets;0,9688;1,0;0,9662516536380036;0,03374834636199642
359619;Gavin Sheets;0,9881;1,0;0,9855516536380036;0,014448346361996434
359621;Gary Sheffield;0,9635;0,9615;0,9609516536380036;0,0005483463619964102
359627;Rollie Sheldon;0,9824;1,0;0,9798516536380036;0,02014834636199636
359654;Bill Sherdel;0,9555;1,0;0,9529516536380036;0,047048346361996396
359672;Larry Sherry;0,9266;1,0;0,9240516536380036;0,07594834636199643
359687;James Shields;0,94;0,9167;0,9374516536380035;-0,020751653638003575
359690;Scot Shields;0,9282;1,0;0,9256516536380036;0,07434834636199639
359717;Tex Shirley;0,9375;1,0;0,9349516536380036;0,06504834636199641
359722;Urban Shocker;0,9805;1,0;0,9779516536380036;0,022048346361996374
359731;Kelly Shoppach;0,9898;0,9822;0,9872516536380036;-0,005051653638003639
359733;Ernie Shore;0,9537;0,9333;0,9511516536380036;-0,017851653638003562
359755;Paul Shuey;0,9569;1,0;0,9543516536380036;0,04564834636199644
359803;Charlie Silvera;0,9847;1,0;0,9821516536380036;0,017848346361996392
359805;Ken Silvestri;0,9746;1,0;0,9720516536380036;0,02794834636199639
359812;Andrelton Simmons;0,9808;0,95;0,9782516536380036;-0,028251653638003638
359814;Curt Simmons;0,9654;1,0;0,9628516536380036;0,037148346361996376
359823;Ted Simmons;0,9857;0,9791;0,9831516536380036;-0,004051653638003638
359827;Alfredo Simon;0,9756;1,0;0,9730516536380036;0,02694834636199639
359833;Randall Simon;0,9922;0,9773;0,9896516536380036;-0,012351653638003612
359843;Harry Simpson;0,9812;1,0;0,9786516536380035;0,02134834636199645
359850;Duke Sims;0,9845;1,0;0,9819516536380036;0,01804834636199637
359873;Tony Sipp;0,9592;1,0;0,9566516536380036;0,04334834636199636
359875;Mike Sirotka;0,931;1,0;0,9284516536380036;0,07154834636199636
359894;Ted Sizemore;0,9773;0,9412;0,9747516536380035;-0,0335516536380035
359896;Dave Skaggs;0,9878;1,0;0,9852516536380036;0,0147483463619964
359916;Bill Skowron;0,9916;0,994;0,9890516536380036;0,00494834636199637
359918;Tarik Skubal;0,9208;1,0;0,9182516536380035;0,08174834636199646
359932;Justin Slaten;1,0;1,0;0,9974516536380036;0,002548346361996412
359933;Jim Slaton;0,9588;1,0;0,9562516536380036;0,043748346361996426
359938;Don Slaught;0,9871;0,9583;0,9845516536380036;-0,026251653638003525
359946;Aaron Slegers;1,0;0,5;0,9974516536380036;-0,4974516536380036
359953;Heathcliff Slocumb;0,9388;1,0;0,9362516536380036;0,06374834636199644
359975;John Smiley;0,9678;1,0;0,9652516536380036;0,03474834636199642
359996;Al Smith;0,9613;1,0;0,9587516536380036;0,04124834636199637
359997;Al Smith;0,9558;0,8667;0,9532516536380036;-0,08655165363800355
360004;Billy Smith;0,9743;1,0;0,9717516536380036;0,028248346361996357
360014;Bob Smith;0,953;1,0;0,9504516536380035;0,049548346361996454
360019;Bud Smith;1,0;1,0;0,9974516536380036;0,002548346361996412
360025;Cade Smith;0,9444;1,0;0,9418516536380036;0,058148346361996395
360040;Clay Smith;1,0;1,0;0,9974516536380036;0,002548346361996412
360062;Earl Smith;0,9711;0,9552;0,9685516536380036;-0,013351653638003502
360073;Eugene Smith;0,8889;1,0;0,8863516536380036;0,11364834636199639
360074;Ford Smith;0,9286;1,0;0,9260516536380036;0,07394834636199643
360091;Harry Smith;0,9655;0,75;0,9629516536380036;-0,2129516536380036
360096;Hal Smith;0,9832;1,0;0,9806516536380036;0,01934834636199645
360103;Hilton Smith;0,9524;1,0;0,9498516536380036;0,05014834636199639
360121;Joe Smith;0,9695;1,0;0,9669516536380036;0,033048346361996384
360137;Lee Smith;0,976;1,0;0,9734516536380036;0,026548346361996433
360156;Ozzie Smith;0,9782;0,9882;0,9756516536380035;0,01254834636199642
360162;Pete Smith;0,9623;1,0;0,9597516536380036;0,04024834636199637
360185;Sherry Smith;0,9593;1,0;0,9567516536380036;0,04324834636199637
360192;Theolic Smith;0,9536;0,6667;0,9510516536380036;-0,28435165363800363
360205;Will Smith;0,9041;1,0;0,9015516536380036;0,0984483463619964
360206;Will Smith;0,9956;0,9984;0,9930516536380036;0,005348346361996326
360211;Zane Smith;0,9661;1,0;0,9635516536380035;0,03644834636199645
360212;Justin Smoak;0,9958;1,0;0,9932516536380036;0,0067483463619963935
360216;John Smoltz;0,9641;0,9429;0,9615516536380035;-0,018651653638003585
360220;Drew Smyly;0,9344;1,0;0,9318516536380036;0,0681483463619964
360232;Blake Snell;0,9728;1,0;0,9702516536380036;0,029748346361996414
360246;Fred Snodgrass;0,9674;1,0;0,9648516536380036;0,035148346361996374
360254;Felton Snow;0,9354;0,9;0,9328516536380036;-0,032851653638003575
360255;J. T. Snow;0,9955;0,9912;0,9929516536380036;-0,0017516536380036696
360262;Chris Snyder;0,9974;1,0;0,9948516536380035;0,005148346361996459
360267;Frank Snyder;0,9809;0,9904;0,9783516536380036;0,012048346361996365
360282;Chad Sobotka;1,0;0,5;0,9974516536380036;-0,4974516536380036
360292;Eric Sogard;0,9816;1,0;0,9790516536380036;0,020948346361996384
360293;Nick Sogard;0,9907;1,0;0,9881516536380036;0,011848346361996387
360294;Luis Sojo;0,9781;0,9784;0,9755516536380036;0,00284834636199649
360297;Donovan Solano;0,9864;1,0;0,9838516536380036;0,016148346361996357
360324;Andy Sonnanstine;0,9569;1,0;0,9543516536380036;0,04564834636199644
360327;Alfonso Soriano;0,971;0,9611;0,9684516536380036;-0,007351653638003608
360331;Rafael Soriano;0,9242;1,0;0,9216516536380036;0,07834834636199639
360332;Mike Soroka;0,9706;1,0;0,9680516536380036;0,031948346361996394
360335;Paul Sorrento;0,9932;0,9528;0,9906516536380036;-0,03785165363800358
360337;Edmundo Sosa;0,9731;0,9412;0,9705516536380036;-0,029351653638003516
360338;Elias Sosa;0,9459;0,75;0,9433516536380036;-0,19335165363800355
360341;Jorge Sosa;0,961;1,0;0,9584516536380036;0,04154834636199645
360349;Geovany Soto;0,9919;1,0;0,9893516536380036;0,010648346361996408
360351;Gregory Soto;0,8571;0,5;0,8545516536380036;-0,35455165363800356
360357;Herb Souell;0,9194;0,9143;0,9168516536380036;-0,0025516536380035815
360371;Warren Spahn;0,9547;1,0;0,9521516536380036;0,04784834636199642
360383;Steve Sparks;0,9673;1,0;0,9647516536380036;0,03524834636199636
360393;Henry Spearman;0,9289;0,9565;0,9263516536380035;0,03014834636199648
360398;By Speece;0,9649;1,0;0,9623516536380036;0,03764834636199643
360403;Chris Speier;0,9708;0,9655;0,9682516536380036;-0,0027516536380035594
360404;Gabe Speier;1,0;1,0;0,9974516536380036;0,002548346361996412
360413;George Spencer;0,9367;1,0;0,9341516536380036;0,06584834636199643
360417;Jim Spencer;0,9949;1,0;0,9923516536380036;0,007648346361996405
360437;Bill Spiers;0,9653;1,0;0,9627516536380036;0,037248346361996365
360441;Scott Spiezio;0,9873;1,0;0,9847516536380035;0,015248346361996457
360449;Junior Spivey;0,9771;1,0;0,9745516536380036;0,025448346361996443
360450;Paul Splittorff;0,9746;1,0;0,9720516536380036;0,02794834636199639
360455;Karl Spooner;1,0;1,0;0,9974516536380036;0,002548346361996412
360461;Ed Sprague;0,9488;0,931;0,9462516536380036;-0,015251653638003515
360472;Russ Springer;0,9224;1,0;0,9198516536380036;0,08014834636199641
360484;Mike Squires;0,9949;1,0;0,9923516536380036;0,007648346361996405
360488;Bill Stafford;0,9878;0,8;0,9852516536380036;-0,18525165363800356
360495;Jake Stahl;0,982;1,0;0,9794516536380036;0,020548346361996428
360502;Gerry Staley;0,9706;1,0;0,9680516536380036;0,031948346361996394
360506;Jacob Stallings;0,9923;1,0;0,9897516536380035;0,010248346361996452
360510;Craig Stammen;0,9394;1,0;0,9368516536380036;0,0631483463619964
360512;Oscar Stanage;0,9608;1,0;0,9582516536380036;0,041748346361996425
360518;Ryne Stanek;1,0;1,0;0,9974516536380036;0,002548346361996412
360522;Lee Stange;0,9542;0,0;0,9516516536380036;-0,9516516536380036
360523;Don Stanhouse;0,9539;0,0;0,9513516536380036;-0,9513516536380036
360528;Eddie Stanky;0,9736;0,9773;0,9710516536380036;0,0062483463619963375
360531;Bob Stanley;0,9523;1,0;0,9497516536380036;0,05024834636199638
360534;Fred Stanley;0,9721;0,9697;0,9695516536380036;0,00014834636199645423
360538;Mickey Stanley;0,9887;0,9375;0,9861516536380036;-0,04865165363800361
360539;Mike Stanley;0,9889;0,9821;0,9863516536380036;-0,004251653638003616
360540;Neck Stanley;0,9559;1,0;0,9533516536380036;0,04664834636199644
360548;Mike Stanton;0,9211;0,9;0,9185516536380036;-0,018551653638003596
360551;Dave Stapleton;0,9866;1,0;0,9840516536380036;0,01594834636199638
360554;Willie Stargell;0,9848;0,9863;0,9822516536380036;0,004048346361996358
360602;Spencer Steer;0,991;1,0;0,9884516536380036;0,01154834636199642
360614;Harry Steinfeldt;0,9272;0,9032;0,9246516536380036;-0,02145165363800361
360621;Terry Steinbach;0,9884;1,0;0,9858516536380035;0,014148346361996467
360633;Rennie Stennett;0,977;0,9706;0,9744516536380036;-0,0038516536380035493
360647;Jake Stephens;0,9348;0,95;0,9322516536380036;0,017748346361996403
360659;Tyler Stephenson;0,9968;1,0;0,9942516536380036;0,005748346361996393
360660;Vern Stephens;0,9617;0,9032;0,9591516536380036;-0,055951653638003584
360679;Lee Stevens;0,9918;1,0;0,9892516536380036;0,010748346361996397
360693;Chris Stewart;0,9888;1,0;0,9862516536380036;0,0137483463619964
360695;Dave Stewart;0,9429;0,8636;0,9403516536380035;-0,07675165363800351
360700;Ian Stewart;0,9608;1,0;0,9582516536380036;0,041748346361996425
360713;Sammy Stewart;0,9705;1,0;0,9679516536380036;0,03204834636199638
360714;Sal Stewart;0,9892;0,8889;0,9866516536380036;-0,09775165363800353
360721;Dave Stieb;0,9721;1,0;0,9695516536380036;0,030448346361996448
360735;Kelly Stinnett;0,9835;1,0;0,9809516536380036;0,01904834636199637
360741;Snuffy Stirnweiss;0,9774;1,0;0,9748516536380036;0,025148346361996365
360746;Kevin Stocker;0,9691;0,9778;0,9665516536380035;0,011248346361996453
360749;Milt Stock;0,9495;1,0;0,9469516536380036;0,0530483463619964
360757;Tim Stoddard;0,9538;0,875;0,9512516536380036;-0,07625165363800357
360770;George Stone;0,9655;1,0;0,9629516536380036;0,03704834636199639
360789;Trevor Story;0,9783;0,9714;0,9757516536380035;-0,004351653638003494
360790;Bryson Stott;0,9896;1,0;0,9870516536380036;0,012948346361996377
360791;Mel Stottlemyre;0,969;1,0;0,9664516536380036;0,03354834636199644
360793;Todd Stottlemyre;0,9595;1,0;0,9569516536380036;0,04304834636199639
360810;Matt Strahm;0,9254;1,0;0,9228516536380036;0,07714834636199641
360814;Les Straker;0,9574;1,0;0,9548516536380036;0,04514834636199638
360817;Doug Strange;0,9577;1,0;0,9551516536380036;0,044848346361996416
360822;Stephen Strasburg;0,954;0,8889;0,9514516536380035;-0,06255165363800352
360824;Chris Stratton;0,9524;1,0;0,9498516536380036;0,05014834636199639
360836;Huston Street;0,9655;1,0;0,9629516536380036;0,03704834636199639
360837;Sam Streeter;0,9463;1,0;0,9437516536380036;0,05624834636199638
360845;George Strickland;0,9653;0,9375;0,9627516536380036;-0,025251653638003635
360847;Hunter Strickland;1,0;1,0;0,9974516536380036;0,002548346361996412
360851;Spencer Strider;0,963;0,5;0,9604516536380036;-0,46045165363800356
360858;Ross Stripling;0,962;1,0;0,9594516536380036;0,040548346361996446
360864;Marcus Stroman;0,9682;1,0;0,9656516536380035;0,03434834636199646
360868;Joe Strong;0,945;1,0;0,9424516536380035;0,05754834636199646
360869;Ted Strong;0,9512;0,9672;0,9486516536380036;0,018548346361996315
360871;Pedro Strop;0,9388;1,0;0,9362516536380036;0,06374834636199644
360884;Dick Stuart;0,9817;1,0;0,9791516536380036;0,020848346361996395
360890;Franklin Stubbs;0,9871;1,0;0,9845516536380036;0,015448346361996435
360891;Garrett Stubbs;0,9911;1,0;0,9885516536380036;0,011448346361996431
360903;John Stuper;0,9439;1,0;0,9413516536380035;0,05864834636199645
360905;Tom Sturdivant;0,9476;1,0;0,9450516536380036;0,054948346361996414
360909;Johnny Sturm;0,99;1,0;0,9874516536380036;0,01254834636199642
360910;Tanyon Sturtze;0,9776;1,0;0,9750516536380036;0,024948346361996387
360919;Eugenio Suarez;0,9617;0,9348;0,9591516536380036;-0,024351653638003623
360924;Ranger Suarez;0,9788;1,0;0,9762516536380036;0,02374834636199641
360950;Billy Sullivan;0,976;0,9574;0,9734516536380036;-0,016051653638003538
